year,sector,subsector,is_sector_level,industry_name,industry_id,business_receipts,cost_goods_sold,advertising,gross_profit,ad_revenue_ratio,ad_gross_profit_ratio
2014,all industries,NA,TRUE,all industries,all_industries|_total,28075177764,17850424254,295420565,10224753510,0.01052248243923176,0.028892683301467676
2017,manufacturing,electrical lighting equipment and household appliance,FALSE,electrical lighting equipment and household appliance,manufacturing|electrical_lighting_equipment_and_household_appliance,124255033,87500513,1350584,36754520,0.010869451058775221,0.03674606551792813
2017,manufacturing,electrical equipment,FALSE,electrical equipment,manufacturing|electrical_equipment,66301339,43346194,425509,22955145,0.006417804020519103,0.018536541590131538
2017,manufacturing,other electrical equipment and component,FALSE,other electrical equipment and component,manufacturing|other_electrical_equipment_and_component,63232022,41927607,378622,21304415,0.005987820538144423,0.01777199702502979
2017,manufacturing,motor vehicles and parts,FALSE,motor vehicles and parts,manufacturing|motor_vehicles_and_parts,957718125,773418475,14790236,184299650,0.015443203604400825,0.08025102597861689
2017,manufacturing,aerospace product and parts,FALSE,aerospace product and parts,manufacturing|aerospace_product_and_parts,338410791,226253769,867919,112157022,0.0025646906750086463,0.007738427648337524
2017,manufacturing,ship and boat building,FALSE,ship and boat building,manufacturing|ship_and_boat_building,45149459,30749947,337371,14399512,0.00747231544900682,0.023429335660819617
2017,manufacturing,other transportation equipment and railroad rolling stock,FALSE,other transportation equipment and railroad rolling stock,manufacturing|other_transportation_equipment_and_railroad_rolling_stock,35964878,25652859,329258,10312019,0.009154987262851274,0.03192953775589436
2017,manufacturing,furniture and related product manufacturing,FALSE,furniture and related product manufacturing,manufacturing|furniture_and_related_product_manufacturing,76774934,51521408,1810125,25253526,0.023577031013794162,0.07167810942519472
2017,manufacturing,medical equipment and supplies,FALSE,medical equipment and supplies,manufacturing|medical_equipment_and_supplies,163409862,89846011,1232477,73563851,0.007542243686614214,0.016753840143578128
2017,manufacturing,other miscellaneous manufacturing,FALSE,other miscellaneous manufacturing,manufacturing|other_miscellaneous_manufacturing,86555909,51789882,1785212,34766027,0.02062495814121714,0.0513493244425082
2017,wholesale trade,total,TRUE,wholesale trade,wholesale_trade|_total,4816175089,3926113752,37894370,890061337,0.007868146257088869,0.04257500963666732
2017,wholesale trade,motor vehicle and motor vehicle parts and supplies,FALSE,motor vehicle and motor vehicle parts and supplies,wholesale_trade|motor_vehicle_and_motor_vehicle_parts_and_supplies,328679202,NA,5154484,NA,0.015682416072070177,NA
2017,wholesale trade,lumber and other construction materials,FALSE,lumber and other construction materials,wholesale_trade|lumber_and_other_construction_materials,126436403,96485523,440648,29950880,0.0034851355269890113,0.014712355697061322
2017,wholesale trade,professional and commercial equipment and supplies,FALSE,professional and commercial equipment and supplies,wholesale_trade|professional_and_commercial_equipment_and_supplies,279238694,201714731,2470765,77523963,0.00884821857818888,0.031870984201362355
2017,wholesale trade,metal and mineral (except petroleum),FALSE,metal and mineral (except petroleum),wholesale_trade|metal_and_mineral_except_petroleum_,121719311,101037020,152510,20682291,0.0012529647000712977,0.007373941310467007
2017,wholesale trade,electrical and electronic goods,FALSE,electrical and electronic goods,wholesale_trade|electrical_and_electronic_goods,498009412,412323999,5456039,85685413,0.010955694548198619,0.06367523723086915
2017,wholesale trade,"hardware, plumbing, heating equipment, and supplies",FALSE,"hardware, plumbing, heating equipment, and supplies",wholesale_trade|hardware_plumbing_heating_equipment_and_supplies,123948295,88405153,749329,35543142,0.006045496632285261,0.02108223859331288
2017,wholesale trade,"machinery, equipment, and supplies",FALSE,"machinery, equipment, and supplies",wholesale_trade|machinery_equipment_and_supplies,381204906,286683500,1651860,94521406,0.004333260076143931,0.01747604135300315
2017,wholesale trade,"furniture, sports, toys, recycle, jewelry, and other durable goods",FALSE,"furniture, sports, toys, recycle, jewelry, and other durable goods",wholesale_trade|furniture_sports_toys_recycle_jewelry_and_other_durable_goods,316056352,250144166,3779729,65912186,0.01195903507739025,0.057344919496373555
2017,wholesale trade,paper and paper product,FALSE,paper and paper product,wholesale_trade|paper_and_paper_product,66000160,54768524,108010,11231636,0.001636511184215311,0.009616586577414012
2017,wholesale trade,drugs and druggists' sundries,FALSE,drugs and druggists' sundries,wholesale_trade|drugs_and_druggists_sundries,724826681,625431783,6623533,99394898,0.009138092144817169,0.06663856126699783
2017,wholesale trade,"apparel, piece goods, and notions",FALSE,"apparel, piece goods, and notions",wholesale_trade|apparel_piece_goods_and_notions,142868607,91948981,3934163,50919626,0.027536931188809028,0.07726221319850228
2017,wholesale trade,grocery and related product,FALSE,grocery and related product,wholesale_trade|grocery_and_related_product,729316294,595644057,3465314,133672237,0.004751455614674639,0.02592396205653385
2017,wholesale trade,farm product raw material,FALSE,farm product raw material,wholesale_trade|farm_product_raw_material,129684437,119254821,110856,10429616,8.548134422637004e-4,0.010628962753758145
2017,wholesale trade,chemical and allied products,FALSE,chemical and allied products,wholesale_trade|chemical_and_allied_products,93983311,75963155,110113,18020156,0.0011716229065392258,0.006110546434781141
2017,wholesale trade,petroleum and petroleum products,FALSE,petroleum and petroleum products,wholesale_trade|petroleum_and_petroleum_products,497645905,469675120,171499,27970785,3.4462053897539856e-4,0.006131361704721551
2017,wholesale trade,"beer, wine, and distilled alcoholic beverage",FALSE,"beer, wine, and distilled alcoholic beverage",wholesale_trade|beer_wine_and_distilled_alcoholic_beverage,74826103,55674631,1846332,19151472,0.024674972048190188,0.09640679316973651
2017,wholesale trade,miscellaneous nondurable goods,FALSE,miscellaneous nondurable goods,wholesale_trade|miscellaneous_nondurable_goods,170736432,135172083,1626675,35564349,0.009527404203925264,0.04573892242481368
2017,wholesale trade,wholesale electronic markets and agents and brokers,FALSE,wholesale electronic markets and agents and brokers,wholesale_trade|wholesale_electronic_markets_and_agents_and_brokers,10994584,NA,42512,NA,0.00386663106125707,NA
2017,retail trade,total,TRUE,retail trade,retail_trade|_total,4611599277,3444015410,59329255,1167583867,0.012865223415204382,0.05081369885012294
2017,retail trade,new and used car dealers,FALSE,new and used car dealers,retail_trade|new_and_used_car_dealers,845549014,750323504,8259916,95225510,0.009768701592974716,0.08674058033398824
2017,retail trade,other motor vehicle and parts dealers,FALSE,other motor vehicle and parts dealers,retail_trade|other_motor_vehicle_and_parts_dealers,178759023,122113624,1802906,56645399,0.010085678304473615,0.03182793363323295
2017,retail trade,furniture and home furnishings stores,FALSE,furniture and home furnishings stores,retail_trade|furniture_and_home_furnishings_stores,102430074,59946393,3896886,42483681,0.03804435404391097,0.09172665617181336
2017,retail trade,electronics and appliance stores,FALSE,electronics and appliance stores,retail_trade|electronics_and_appliance_stores,106558344,79308292,1843622,27250052,0.01730152638257967,0.06765572410650812
2017,retail trade,home centers; paint and wallpaper stores,FALSE,home centers; paint and wallpaper stores,retail_trade|home_centers_paint_and_wallpaper_stores,183990424,118402217,1298989,65588207,0.007060090257740805,0.019805221996692178
2017,retail trade,hardware stores,FALSE,hardware stores,retail_trade|hardware_stores,24753586,15854436,458604,8899150,0.018526770222302338,0.05153346106088784
2017,retail trade,other building materials dealers,FALSE,other building materials dealers,retail_trade|other_building_materials_dealers,80720633,58086927,476887,22633706,0.005907869924657305,0.02106977089832306
2017,retail trade,lawn and garden equipment and supplies stores,FALSE,lawn and garden equipment and supplies stores,retail_trade|lawn_and_garden_equipment_and_supplies_stores,17740466,12244651,205605,5495815,0.011589605368878134,0.03741119379018398
2017,retail trade,food and beverage stores,FALSE,food and beverage stores,retail_trade|food_and_beverage_stores,721524255,551621310,4060493,169902945,0.0056276597382024255,0.023898897102695896
2017,retail trade,"beer, wine, and liquor stores",FALSE,"beer, wine, and liquor stores",retail_trade|beer_wine_and_liquor_stores,33468663,25867739,147346,7600924,0.004402506308662524,0.019385274737650317
2017,retail trade,health and personal care stores,FALSE,health and personal care stores,retail_trade|health_and_personal_care_stores,424869137,316044971,3520520,108824166,0.008286127876593682,0.03235053508243748
2017,retail trade,gasoline stations,FALSE,gasoline stations,retail_trade|gasoline_stations,333119144,288563805,481379,44555339,0.0014450655528821844,0.010804069967911141
2017,retail trade,clothing and clothing accessories stores,FALSE,clothing and clothing accessories stores,retail_trade|clothing_and_clothing_accessories_stores,244092500,128592807,6395107,115499693,0.026199522721918944,0.05536903894627668
2017,retail trade,"sporting goods, hobby, book, and music stores",FALSE,"sporting goods, hobby, book, and music stores",retail_trade|sporting_goods_hobby_book_and_music_stores,74242750,45990603,1733309,28252147,0.023346508581646018,0.06135140808944538
